module,variable,value
34,After,63.13382484
72,After,184.6955796
72,After,204.8141429
34,After,82.18176662
34,After,34.86853771
72,After,133.6361711
34,After,121.1493096
72,After,232.8213413
72,After,328.7511479
34,After,209.9422428
34,After,105.0443069
34,After,165.3158906
72,After,123.7361894
34,After,76.47225633
34,After,148.4820507
34,After,230.0944275
72,After,206.3736148
34,After,130.5994204
72,After,152.3441716
34,After,123.1932797
34,After,96.18737443
34,After,127.3110411
72,After,56.93738628
34,After,86.11547886
34,After,45.53948969
34,After,59.77650917
34,After,143.5410603
72,After,77.20045304
72,After,356.4994972
34,After,49.83143574
34,After,153.2331879
72,After,162.6737803
72,After,208.014746
72,After,338.82489
34,After,73.25839103
34,After,93.22125406
72,After,213.3024781
72,After,215.7590719
34,After,45.40384152
34,After,183.7111096
72,After,293.7137989
34,After,147.098256
34,After,59.37596584
72,After,120.8471139
72,After,293.4119876
72,After,214.7008062
34,After,143.3597909
34,After,53.38129448
34,After,112.7884968
34,After,118.2237568
34,After,121.0744987
34,After,166.0975847
34,After,15.24747384
72,After,295.2229817
72,After,164.2795944
34,After,36.36257926
34,After,82.25585874
72,After,186.1618322
34,After,33.43283527
72,After,243.7830426
34,After,152.1315492
34,After,280.7936854
72,After,374.8753331
72,After,140.4094192
72,After,232.0103925
72,After,375.1055096
34,After,66.47874474
34,After,217.0326938
34,After,241.5698871
34,After,33.47435936
72,After,108.7904537
34,After,101.5529427
34,After,135.7187859
34,After,177.3719433
72,After,239.4679782
34,After,126.1523351
34,After,89.70560782
72,After,251.9393363
34,After,207.0474159
72,After,269.4874954
34,After,73.60315056
72,After,43.93346782
72,After,21.18894841
72,After,212.1680761
34,After,94.66830687
34,After,30.62878349
34,After,30.20828351
72,After,182.0810815
34,After,57.75498667
34,After,84.33000539
34,After,64.17042121
34,After,163.1095226
72,After,96.66211691
72,After,279.864011
34,After,56.44514347
72,After,241.8613054
34,After,257.8264078
72,After,369.2400025
72,After,334.2692278
34,After,173.6340671
34,After,218.6509118
34,After,82.92853026
72,After,220.0303428
34,After,147.1765653
34,After,97.78052573
72,After,301.7318704
72,After,311.4683795
34,After,233.1830316
72,After,73.75731005
34,After,142.2999503
34,After,172.9616773
72,After,226.4451311
34,After,77.57783477
72,After,186.3371756
34,After,58.69436178
34,After,106.0785127
72,After,142.6626054
72,After,164.1051265
72,After,97.36344718
34,After,228.3555629
34,After,82.25510757
34,After,49.2602542
34,After,190.524314
72,After,314.3975345
72,After,215.4860613
72,After,51.26903919
72,After,75.79409939
34,After,110.0008044
34,After,121.3197299
72,After,372.1234988
34,After,118.2843677
72,After,181.8431033
72,After,336.2880844
34,After,99.59443754
34,After,60.4756496
72,After,214.5099338
72,After,289.4213502
34,After,36.7071861
34,After,32.37588946
72,After,224.0794417
34,After,113.0174387
34,After,34.15550885
72,After,259.1787242
34,After,93.82032475
34,After,57.5883883
34,After,132.2806104
72,After,233.259606
72,After,103.2852686
72,After,292.9535472
72,After,321.3640578
34,After,197.8224427
34,After,44.1152358
72,After,287.6587778
34,After,16.95765166
34,After,61.91683036
34,After,31.27458694
34,After,124.2053218
34,After,143.7692656
72,After,221.1524537
72,After,353.2148092
72,After,255.0054106
34,After,49.37611844
34,After,216.1719867
34,After,195.5096252
72,After,96.05238282
72,After,128.8933225
66,After,59.68808424
72,After,204.1136593
72,After,105.8522199
72,After,239.2235713
34,After,135.7384351
72,After,337.6000793
72,After,88.59555806
34,After,36.36706184
34,After,228.2367247
34,After,64.00740687
34,After,72.92953665
34,After,64.67481075
34,After,76.79613758
34,After,45.80706666
72,After,316.2912676
72,After,255.1651882
72,After,97.53798537
72,After,236.2984925
72,After,164.5077293
34,After,57.13308652
34,After,40.40459099
72,After,206.0288047
72,After,212.9631426
72,After,96.28660894
34,After,145.1864682
34,After,42.7864108
72,After,358.3923778
34,After,75.98631676
34,After,150.4380517
34,After,123.7758273
34,After,227.6793902
72,After,259.2209957
34,After,66.79656976
72,After,136.4251323
72,After,280.4054849
34,After,50.37419427
34,After,44.04473482
72,After,423.266105
34,After,125.0781852
72,After,103.6391368
72,After,366.9155671
34,After,84.85005012
72,After,272.5576014
34,After,58.36568595
72,After,211.5667692
72,After,332.3358462
34,After,27.14461812
72,After,179.672159
72,After,39.47530178
34,After,65.61791491
72,After,131.5286297
72,After,177.6418508
34,After,139.6386489
72,After,246.0351385
34,After,104.6271575
34,After,100.6617663
72,After,143.8357111
34,After,62.0099644
72,After,182.1314981
34,After,96.30818059
72,After,177.6443121
72,After,172.1741679
34,After,73.67040443
34,After,109.9853397
34,After,117.7128392
34,After,74.95628093
34,After,7.808708612
34,After,77.2516575
72,After,81.9583726
72,After,77.41062029
34,After,143.0730765
34,After,53.02546343
72,After,254.1919019
34,After,154.6607669
34,After,44.0458514
34,After,24.53582091
72,After,159.3419017
34,After,103.7534465
34,After,160.3690471
34,After,58.88877901
72,After,325.0669506
72,After,144.2500206
72,After,150.0620138
34,After,180.1555223
34,After,66.74739296
72,After,71.83977799
72,After,388.5593221
72,After,174.329695
72,After,383.1112459
34,After,129.1974476
34,After,186.6883384
34,After,34.00688918
34,After,118.2136289
34,After,84.33334155
34,After,40.59531339
34,After,181.5260725
34,After,21.86558837
34,After,139.3386098
34,After,42.76477734
34,After,186.9533482
72,After,229.7798061
34,After,53.15631184
72,After,138.9590959
34,After,40.77459156
72,After,112.4139471
34,After,200.9471389
72,After,257.2221071
34,After,26.04583085
34,After,115.2878145
72,After,44.36336766
34,After,205.3895414
72,After,149.9665361
34,After,105.3724519
34,After,192.0354444
72,After,137.3363164
72,After,96.58441718
34,After,137.1981696
34,After,109.2531569
72,After,231.2301625
72,After,145.1952942
34,After,157.8807773
34,After,197.9971764
34,After,20.80941687
34,After,83.19211264
72,After,370.3488806
34,After,220.3555389
72,After,86.49981895
34,After,97.88130877
72,After,201.1516094
34,After,74.80546981
34,After,62.37075402
34,After,60.49109705
72,After,134.0003774
34,After,181.1552404
72,After,94.66840983
34,After,79.08711709
72,After,128.8376902
72,After,139.9056958
72,After,293.7826956
34,After,107.799992
72,After,327.8630691
72,After,284.368707
72,After,65.19589445
34,After,116.8393031
34,After,29.91182528
72,After,237.4690848
34,After,43.36078791
72,After,134.1573813
72,After,359.9480785
34,After,31.01886052
34,After,48.39750914
34,After,21.14376457
72,After,302.7556198
34,After,239.9714783
72,After,349.9458402
34,After,184.9463181
72,After,226.3854706
72,After,231.8207891
34,After,116.7579346
72,After,234.5263736
72,After,88.29082821
34,After,55.5010063
72,After,182.2632627
72,After,219.7398422
72,After,317.5701377
72,After,159.2023985
34,After,62.27329156
34,After,79.84026867
34,After,178.9418423
72,After,138.6785377
72,After,374.0948991
34,After,81.31193502
34,After,59.72073286
72,After,63.55954058
72,After,279.1807403
34,After,17.99594293
34,After,125.5608958
72,After,281.5231891
34,After,82.57044214
72,After,226.4338614
34,After,94.09947326
72,After,99.82767409
72,After,106.3150816
34,After,62.23328941
34,After,16.22392746
72,After,207.4426968
34,After,113.4908145
72,After,270.2428491
34,After,159.5067433
72,After,164.7067691
72,After,221.3304584
34,After,114.8782318
34,After,129.8324893
34,After,97.52548315
72,After,198.9708255
72,After,101.6447451
72,After,229.0994603
34,After,136.0382253
72,After,314.8388071
34,After,69.40762772
72,After,262.6673696
72,After,217.6969932
34,After,161.5665756
34,After,71.07375282
34,After,90.11910884
34,After,94.80709694
34,After,87.6281883
34,After,210.1560757
34,After,158.8405619
72,After,110.3185545
72,After,329.6628794
34,After,79.3584851
34,After,109.0574077
34,After,80.20804063
34,After,53.89668398
72,After,197.5520323
34,After,13.78016854
34,After,42.39106389
72,After,276.1110181
34,After,66.53200374
72,After,166.7885711
34,After,197.587233
34,After,231.4424776
72,After,191.7702139
72,After,106.2715096
72,After,212.4617593
34,After,126.403656
72,After,278.3596934
72,After,314.078157
34,After,91.24459887
72,After,281.6772389
72,After,363.6872699
34,After,90.38942005
72,After,130.4030931
34,After,69.06826544
72,After,150.0417017
34,After,98.42034499
72,After,70.73459036
34,After,134.3418368
34,After,212.2237319
34,After,68.36491325
34,After,168.1535196
72,After,278.5017635
34,After,155.3586674
34,After,140.8254274
34,After,35.77553626
72,After,138.2952625
72,After,62.60752927
34,After,138.7190102
34,After,8.774208802
34,After,77.68541495
72,After,212.7660518
34,After,75.43901147
72,After,367.9438821
34,After,204.38273
72,After,366.0881043
34,After,98.7106382
34,After,215.6258312
34,After,74.69406291
72,After,73.75849378
34,After,62.16934959
34,After,166.8965383
34,After,102.7198827
34,After,35.05569433
34,After,67.02781641
72,After,74.36461808
34,After,110.1847551
34,After,71.07173447
34,After,102.4942062
34,After,63.96913932
72,After,231.3682766
34,After,71.87091373
72,After,234.324413
72,After,354.610654
34,After,108.3643902
72,After,218.0223221
34,After,36.75943613
34,After,54.1197242
72,After,264.6493886
34,After,18.38188561
72,After,290.1842708
34,After,133.4810902
72,After,63.98371852
72,After,125.6750154
34,After,81.79219788
34,After,71.59031262
66,After,58.49661722
72,After,96.43042418
34,After,75.88243869
72,After,195.9518689
34,After,78.68693838
34,After,118.8136401
34,After,112.1819375
34,After,116.8184354
34,After,207.8045916
34,After,40.72125904
72,After,106.4034461
72,After,60.05051739
34,After,135.5844656
34,After,48.5998903
72,After,287.909327
72,After,329.7609759
72,After,135.4711934
34,After,55.6635958
34,After,116.6193201
34,After,83.04774347
72,After,297.1049523
72,After,256.1300494
34,After,65.03654536
34,After,82.08896694
72,After,445.5564492
34,After,77.82368604
34,After,113.9069792
72,After,132.0092821
72,After,147.3879717
34,After,42.49465172
34,After,96.04642134
34,After,53.81661801
34,After,41.78529467
72,After,80.40046089
72,After,106.7268558
34,After,24.90628084
34,After,28.80437034
66,After,55.57906392
34,After,34.61096356
34,After,72.88319093
72,After,404.9173492
72,After,159.5177551
34,After,75.42619045
72,After,120.4880001
34,After,85.6035286
72,After,75.48043453
34,After,7.051566128
72,After,207.4787751
72,After,104.7445071
72,After,127.3068652
34,After,209.5781801
72,After,264.4111423
34,After,80.64372834
34,After,85.56610711
34,After,290.1028012
72,After,141.8859814
34,After,143.1971449
34,After,92.86022883
72,After,280.1281267
34,After,43.15131012
72,After,342.0253038
34,After,37.47451643
34,After,134.2142656
34,After,164.2898114
34,After,106.9721027
34,After,212.3404457
66,After,61.8895869
72,After,347.5992708
34,After,49.51212503
34,After,45.52518349
72,After,25.79135219
34,After,118.2900078
72,After,200.6024614
72,After,235.747791
34,After,116.8335517
34,After,90.76088665
72,After,91.53612845
34,After,62.90161264
72,After,104.9699163
34,After,175.8580079
34,After,145.8371737
66,After,62.4191505
34,After,163.7124867
34,After,126.5943607
72,After,113.2164927
72,After,415.3313112
34,After,83.0852384
34,After,51.3473324
34,After,68.23544231
72,After,106.826929
72,After,108.022647
72,After,145.7157859
34,After,70.2597905
72,After,288.5675369
74,After,29.08047769
34,After,52.07205219
72,After,179.6601179
34,After,181.363806
72,After,100.7350294
72,After,378.4395815
72,After,429.8759606
72,After,245.4039396
34,After,101.3688359
72,After,73.87385799
34,After,98.99757803
34,After,77.02144055
34,After,183.4508195
34,After,17.75052345
72,After,241.6728726
72,After,159.3711465
72,After,80.99808938
34,After,110.4277458
34,After,96.65450451
72,After,319.5658171
34,After,159.4309304
72,After,266.9179329
34,After,81.26259434
34,After,187.5992385
72,After,302.8145079
34,After,53.84951818
72,After,134.218314
34,After,134.0644643
34,After,142.7851465
34,After,107.8135156
34,After,141.983254
34,After,33.53566545
34,After,40.55296999
34,After,40.38069202
34,After,14.23756839
34,After,98.39331826
34,After,59.75176519
34,After,24.50993181
72,After,382.0618034
34,After,191.2041408
34,After,143.2641844
34,After,92.69940914
72,After,48.93324786
72,After,150.46567
72,After,169.6192948
72,After,70.71479147
72,After,86.42941806
34,After,109.2638423
34,After,136.213449
72,After,297.1217271
72,After,416.3468862
34,After,67.71780225
34,After,124.0477748
34,After,55.38593823
66,After,58.46232845
34,After,133.346393
72,After,132.8529748
34,After,37.28409039
72,After,339.9354702
34,After,110.4501272
34,After,37.75283687
72,After,280.841182
34,After,154.3786265
72,After,244.2551885
34,After,63.92515868
34,After,72.8788624
34,After,149.6631347
34,After,128.6553642
34,After,224.6137229
34,After,39.98363992
72,After,84.45371834
34,After,14.26184278
34,After,91.86778282
72,After,248.9343876
34,After,91.30156352
72,After,296.6549723
34,After,110.8540817
72,After,268.6670696
34,After,142.3302027
34,After,127.5828681
34,After,77.62993218
72,After,384.2397533
34,After,95.10067749
34,After,39.63657401
72,After,216.8553044
34,After,153.3832566
34,After,163.6774925
34,After,85.36773539
34,After,84.95772631
34,After,12.23394154
72,After,82.07041656
34,After,76.13612863
72,After,399.3200549
72,After,331.8058762
34,After,105.1959535
34,After,178.1836795
72,After,401.0322044
34,After,116.2329562
72,After,187.5903008
34,After,55.20840017
72,After,202.995273
34,After,16.16951295
72,After,34.67261881
34,After,47.73919142
72,After,181.5266042
34,After,49.54507752
34,After,66.79810967
72,After,301.2629174
72,After,62.17558234
34,After,77.34014115
72,After,316.3766364
34,After,139.3659921
34,After,146.2513757
72,After,387.5446915
72,After,51.0854743
72,After,235.6353135
34,After,25.04589371
34,After,10.46958561
34,After,177.4432111
34,After,111.9801714
34,After,205.3562061
72,After,127.5309271
72,After,116.2009066
72,After,319.6608853
34,After,64.80479701
34,After,153.1804273
72,After,93.47465923
72,After,118.5683949
72,After,116.8219761
72,After,260.2324808
34,After,196.8203659
34,After,150.6602653
72,After,268.414604
34,After,138.8181624
72,After,201.7292374
34,After,264.347241
34,After,64.14917839
72,After,151.6713644
34,After,119.6179357
34,After,193.9083276
34,After,170.0265573
34,After,167.6157357
72,After,305.6385167
66,After,62.32629116
72,After,88.6741498
34,After,95.17418336
34,After,159.5562444
34,After,101.4768109
34,After,193.2829173
72,After,111.8842011
72,After,109.443893
34,After,281.3108111
34,After,228.6387442
72,After,86.99959951
72,After,94.71305403
72,After,221.5770964
34,After,157.0438556
34,After,40.259947
72,After,52.15929626
72,After,188.340615
72,After,294.9954905
34,After,110.1562256
72,After,311.9991739
72,After,297.9813662
34,After,146.3158744
34,After,108.5950968
74,After,24.3904895
34,After,90.23206625
34,After,107.7215306
34,After,150.0370961
34,After,86.48129318
72,After,214.302845
34,After,132.2878661
72,After,347.3965414
72,After,137.1540217
34,After,136.4063516
72,After,45.92734637
72,After,254.3606207
34,After,187.0248802
72,After,116.3149992
34,After,236.6846079
72,After,112.8228878
34,After,46.84099077
34,After,118.5370104
72,After,315.8220023
34,After,74.89529139
34,After,112.4316003
34,After,209.862954
72,After,281.4668374
66,After,60.30971053
72,After,132.9887168
34,After,90.85126327
72,After,285.5528693
34,After,48.27740958
34,After,56.43630719
34,After,251.5259651
34,After,215.3153898
72,After,342.950868
66,After,60.23937776
34,After,125.007504
34,After,60.70221774
72,After,240.1755296
72,After,192.8871477
34,After,48.0339226
34,After,114.6515954
72,After,130.1047545
34,After,119.7762687
34,After,77.23844432
72,After,221.6967481
72,After,206.6412128
34,After,84.86695038
34,After,169.0267622
34,After,18.60555326
72,After,301.5210944
72,After,353.5831896
34,After,58.68437351
34,After,187.9091628
34,After,32.07620923
34,After,25.79539488
34,After,220.3319214
34,After,82.63229528
34,After,171.9354185
34,After,63.13728868
34,After,37.14253386
34,After,117.1079347
34,After,206.072092
34,After,94.20236985
34,After,245.0765667
34,After,47.17267492
72,After,209.1317165
34,After,51.06777765
72,After,292.196058
34,After,98.06677054
34,After,41.00927338
34,After,36.72286424
72,After,112.946749
72,After,49.37616314
34,After,69.84322501
72,After,141.8115019
34,After,138.6370083
72,After,189.2792246
66,After,62.26600592
34,After,10.86979077
34,After,39.65788156
34,After,115.2593985
34,After,97.62590778
34,After,27.71691831
34,After,35.62843534
72,After,226.8148235
72,After,272.7937391
34,After,83.13570879
72,After,213.7607233
72,After,401.1565125
72,After,346.0498056
34,After,48.96276588
34,After,75.18696908
34,After,9.794679904
72,After,267.8049625
72,After,181.506219
72,After,79.11053656
72,After,230.1624684
34,After,90.14020881
34,After,254.7196406
